website,link,time,header,extra1,extra2
YouTube,https://www.youtube.com/results?search_query=%E6%98%8E%E9%95%9C,"Dec 8, 2017, 5:50:57 AM EDT",Searched for 明镜,,
YouTube,https://www.youtube.com/watch?v=wL2JoXohNvo,"Dec 8, 2017, 5:41:01 AM EDT",Watched 中共轟炸機嗆我國軍機F16：立刻離開後果自負！台海險擦槍走火？少康戰情室 20171207少康戰情室,,
YouTube,https://www.youtube.com/watch?v=ZLZ0hZ8fn8s,"Dec 8, 2017, 5:38:21 AM EDT",Watched Yummy Swiss Raclette. Warm Melted Swiss Cheese with Egg and Potatoes. London Street Foodsettim,,
YouTube,https://www.youtube.com/watch?v=FBcDlzqWiHw,"Dec 8, 2017, 5:32:51 AM EDT",Watched (Ed Sheeran) Shape Of You - Sungha JungSungha Jung,,
YouTube,https://www.youtube.com/watch?v=e39KxJr-H1U,"Dec 8, 2017, 5:31:32 AM EDT",Watched (Charlie Puth) One Call Away - Sungha JungSungha Jung,,
YouTube,https://www.youtube.com/watch?v=8VqRZXYaUbI,"Dec 8, 2017, 5:30:45 AM EDT",Watched (IU) Autumn Morning 가을아침 - Sungha Jung (Ukulele Version)Sungha Jung,,
YouTube,https://www.youtube.com/watch?v=hI3lWxbYCwg,"Dec 8, 2017, 5:30:20 AM EDT",Watched (Adam Levine) Lost Stars - Sungha JungSungha Jung,,
YouTube,https://www.youtube.com/watch?v=sOTQ5QRSQQg,"Dec 8, 2017, 5:28:16 AM EDT",Watched Adam Levine - Lost Stars (theToughBeard Cover)Interscope Covers,,
YouTube,https://www.youtube.com/results?search_query=lost+stars+guitar,"Dec 8, 2017, 5:25:40 AM EDT",Searched for lost stars guitar,,
YouTube,https://www.youtube.com/watch?v=2WAl4LfpfZ8,"Dec 8, 2017, 5:25:22 AM EDT",Watched Lost Star - fingerstyle (with TAB) - MUNEMunenari Kerisna,,
YouTube,https://www.youtube.com/watch?v=CGE51WZQO-M,"Dec 8, 2017, 5:24:03 AM EDT",Watched LOST STARS - (Acoustic  cover) - TATO LEVICZtatolevicz,,
YouTube,https://www.youtube.com/watch?v=1boQRRXhtpk,"Dec 8, 2017, 5:23:04 AM EDT",Watched Adam Levine - Lost Stars | Guitar Lesson (Tutorial) How to play ChordsLet'sPlayGuitar!,,
YouTube,https://www.youtube.com/watch?v=1pKdwyW7exk,"Dec 8, 2017, 5:17:52 AM EDT",Watched Counting Stars - OneRepublic (Solo Guitar by Trench)AcousticTrench,,
YouTube,https://www.youtube.com/watch?v=0vbuGMlwKl8,"Dec 8, 2017, 5:17:36 AM EDT",Watched Game of Thrones Theme on a 12-String GuitarAcousticTrench,,
YouTube,https://www.youtube.com/watch?v=t3O6vA0UL3k,"Dec 8, 2017, 5:15:56 AM EDT",Watched La La Land Mia & Sebastian's Theme Guitar CoverAcousticTrench,,
YouTube,https://www.youtube.com/watch?v=q72jqba4qe0,"Dec 8, 2017, 5:15:34 AM EDT",Watched Wild Damascus steel.  Making a bladeshurap,,
YouTube,https://www.youtube.com/watch?v=XwD4_GgwmHM,"Dec 8, 2017, 5:14:20 AM EDT",Watched CHOP SUEY ~150% SPEED~ 100% FC!!!!!!!!Acai,,
YouTube,https://www.youtube.com/watch?v=a6VNsqzgMKU,"Dec 8, 2017, 3:59:44 AM EDT",Watched ALIEN SHRIMP Thailand Street FoodTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=rGFXueGPFJQ,"Dec 8, 2017, 3:59:22 AM EDT",Watched Shinichi Kills Shimada With Stone - Parasyte: The Maxim Epic Scene - Episode 10 Reupload - 1080pzues,,
YouTube,https://www.youtube.com/watch?v=OQQ1e30scss,"Dec 8, 2017, 3:52:52 AM EDT",Watched Chinese Street Food - Quail Eggs and Shrimp BallsTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=icDGXhWlddo,"Dec 8, 2017, 3:51:44 AM EDT",Watched Beijing Street Food - Lanzhou Beef Hand Pulled NoodlesTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=r-KRqRZoxZ4,"Dec 8, 2017, 3:50:04 AM EDT",Watched Japanese Street Food - DRAGON FISH SASHIMI Sailfin Poacher Japan SeafoodTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=eWUlBd4EXWU,"Dec 8, 2017, 3:48:08 AM EDT","Watched Japanese Street Food - Tsukiji Market MUST EATS Sashimi, Ramen, Seafood JapanTravel Thirsty",,
YouTube,https://www.youtube.com/watch?v=KsL6DVF57kg,"Dec 8, 2017, 3:44:53 AM EDT",Watched Chinese Sugar Candy Blowing Animals: Pig and ElephantTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=QCAau47o66w,"Dec 8, 2017, 1:28:20 AM EDT",Watched Bleach:Yammy vs everyone AMVCGDS Amv,,
YouTube,https://www.youtube.com/watch?v=5INl4Lt9DWw,"Dec 8, 2017, 1:24:42 AM EDT",Watched Bleach:Aporro vs Everyone AMVCGDS Amv,,
YouTube,https://www.youtube.com/watch?v=61hP7JZwibA,"Dec 8, 2017, 1:23:35 AM EDT",Watched https://www.youtube.com/watch?v=61hP7JZwib,,
YouTube,https://www.youtube.com/watch?v=wxGfiopfMlM,"Dec 8, 2017, 1:22:06 AM EDT",Watched https://www.youtube.com/watch?v=wxGfiopfMl,,
YouTube,,"Dec 8, 2017, 1:21:48 AM EDT",Watched a video that has been removed,,
YouTube,https://www.youtube.com/watch?v=6SijqSCcBTg,"Dec 8, 2017, 1:21:34 AM EDT",Watched The Amazing World of Gumball  | The Countdown | Cartoon NetworkCartoon Network UK,,
YouTube,https://www.youtube.com/watch?v=-7m7L0jE0Qo,"Dec 8, 2017, 1:17:51 AM EDT",Watched Korean Street Food  - SEA PINEAPPLE Seoul Korea SeafoodTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=4IyqZ3Lj0-o,"Dec 8, 2017, 1:14:46 AM EDT","Watched ""X-Men:Apocalypse"" Quicksilver Extraction Scene HD (Best Quality)eleven12design",,
YouTube,https://www.youtube.com/watch?v=rLsj9gDDizs,"Dec 8, 2017, 1:12:55 AM EDT",Watched FRUIT NINJA of INDIA | Amazing Fruits Cutting Skills | Indian Street FoodAamchi Mumbai,,
YouTube,https://www.youtube.com/watch?v=IrapggrNXFg,"Dec 8, 2017, 1:12:43 AM EDT",Watched Teruki vs. MiyagawaTruth,,
YouTube,https://www.youtube.com/watch?v=8RVaHrN4YVE,"Dec 8, 2017, 1:10:31 AM EDT",Watched Mob & Teruki vs. TeradaTruth,,
YouTube,https://www.youtube.com/watch?v=OW149aD5_Z8,"Dec 8, 2017, 1:07:22 AM EDT",Watched ENEMY SOMBRA (OVERWATCH ANIMATION)dopatwo,,
YouTube,https://www.youtube.com/watch?v=RtKY71HPTTs,"Dec 7, 2017, 3:18:59 PM EDT",Watched Ant-Man vs Yellowjacket Final Fight | Ant-Man (2015) Movie ClipScopian,,
YouTube,https://www.youtube.com/watch?v=yuHR0YG-Fv4,"Dec 7, 2017, 3:15:04 PM EDT",Watched Ant-Man vs Falcon | Ant-Man (2015) Movie ClipScopian,,
YouTube,https://www.youtube.com/watch?v=fYjDwOeaOpc,"Dec 7, 2017, 3:12:01 PM EDT",Watched Ant-Man Escapes From Jail | Ant-Man (2015) Movie ClipScopian,,
YouTube,,"Dec 7, 2017, 3:09:24 PM EDT",Watched a video that has been removed,,
YouTube,https://www.youtube.com/watch?v=Xt62S7X5h8A,"Dec 7, 2017, 3:08:23 PM EDT",Watched #NeverSeenBefore | Marbled Electric Ray Fish | Very Rare Fish Cutting | Big Fish Cutting street foodSTREET FOO,,
YouTube,https://www.youtube.com/watch?v=LXSaSNNwvng,"Dec 7, 2017, 3:07:18 PM EDT",Watched Vietnam street food - Cooking 100 Crabs for 4 People Family Dinner Meal in VietnamRaw Street Captur,,
YouTube,https://www.youtube.com/watch?v=-GoMN1YPHnM,"Dec 7, 2017, 3:01:34 PM EDT",Watched Thailand Street Food - HORSESHOE CRAB EGGSTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=WJPzmWOiEyc,"Dec 7, 2017, 3:01:06 PM EDT",Watched Disney•Pixar Coco x Córdoba ReplicaCordoba Guitars,,
YouTube,https://www.youtube.com/watch?v=8kRXuAtWuwQ,"Dec 7, 2017, 3:00:32 PM EDT",Watched Date with Penny I The Amazing World of Gumball I Cartoon NetworkCartoon Network,,
YouTube,https://www.youtube.com/watch?v=D0iAkJc97sM,"Dec 7, 2017, 2:58:14 PM EDT",Watched Mooning the Sun | The Amazing World of Gumball | Cartoon NetworkCartoon Network,,
YouTube,https://www.youtube.com/watch?v=iE6JTDdR1Kw,"Dec 7, 2017, 2:55:32 PM EDT",Watched Balloon Surgeons I The Amazing World of Gumball I Cartoon NetworkCartoon Network,,
YouTube,https://www.youtube.com/watch?v=YeAp15OmW2s,"Dec 7, 2017, 2:54:51 PM EDT",Watched Calculator Game Review I The Amazing World of Gumball I Cartoon NetworkCartoon Network,,
YouTube,https://www.youtube.com/watch?v=jVPssplVLX0,"Dec 7, 2017, 2:51:44 PM EDT",Watched The Amazing World of Gumball: Remote Fu - Fight for your Right to Watch TV (Cartoon Network Games)The 8-Bit Arcad,,
YouTube,https://www.youtube.com/watch?v=5RjHx1eS2pE,"Dec 7, 2017, 2:51:08 PM EDT",Watched Cartoon Network Pixelado | Varias series | Cartoon NetworkCartoon Network España,,
YouTube,https://www.youtube.com/watch?v=Ijk7V1ZB6mE,"Dec 7, 2017, 2:50:19 PM EDT",Watched The Amazing World of Gumball | How To Prepare For Dinner Dates | Cartoon NetworkCartoon Network UK,,
YouTube,https://www.youtube.com/watch?v=FTr2bi7uTNk,"Dec 7, 2017, 2:49:09 PM EDT",Watched The Amazing World of Gumball | Explosion Chase | Cartoon NetworkCartoon Network UK,,
YouTube,https://www.youtube.com/watch?v=7EwNWk4VwZQ,"Dec 7, 2017, 5:20:34 AM EDT",Watched Cooking Food in PAPAYA TREE | Roasted EELS Using Papaya TreeLife of Natural Foods,,
YouTube,https://www.youtube.com/watch?v=v3MN053LAHA,"Dec 7, 2017, 5:19:31 AM EDT",Watched China Street Food - SAND WORMS 北海沙虫Travel Thirsty,,
YouTube,https://www.youtube.com/watch?v=jvOG8qi2xGc,"Dec 7, 2017, 5:18:21 AM EDT",Watched Korean Street Food - PENIS FISH Seoul SeafoodTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=4xD3wfp1LAA,"Dec 7, 2017, 5:18:03 AM EDT",Watched Japanese Street Food - LIVE FUGU PUFFERFISH Puffer Fish JapanTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=d6S4daLd8wg,"Dec 7, 2017, 5:17:52 AM EDT",Watched Korean Street Food - GIANT OCTOPUS Seoul SeafoodTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=mUvx-A5X4Gk,"Dec 7, 2017, 5:17:44 AM EDT",Watched Japanese Street Food - PORCUPINE FISH Sashimi JapanTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=oTNVDH6ZFLg,"Dec 7, 2017, 5:15:29 AM EDT",Watched Hong Kong Street Food. The Quick Lunch Boxes of Chopped Chickens and Pork. Seen Around Wan Chaisettime2588,,
YouTube,https://www.youtube.com/watch?v=b12A_2r2hJc,"Dec 7, 2017, 5:15:17 AM EDT","Watched Sliced Raw Mitra Squid / Dongmun Market, Jeju Island Korea푸디보이 FoodieBoy",,
YouTube,https://www.youtube.com/watch?v=9URbB34i4Go,"Dec 7, 2017, 5:15:06 AM EDT",Watched Japanese Street Food - TRUMPET FISH Sushi Sashimi Okinawa Japan SeafoodTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=Yj5gzxm-uEs,"Dec 7, 2017, 5:14:32 AM EDT",Watched Korean Street Food - SEA CUCUMBER Seafood KoreaTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=oK0cYrQZ7aM,"Dec 7, 2017, 5:11:47 AM EDT",Watched Japanese Street Food - LOBSTER SUSHI Japan SeafoodTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=lSzrI5IxxSo,"Dec 7, 2017, 5:10:49 AM EDT","Watched Korean Street Food - DRAGON BEARD CANDY, ROSE ICE CREAM, STEAK, ABALONETravel Thirsty",,
YouTube,https://www.youtube.com/results?search_query=tequila,"Dec 7, 2017, 5:10:11 AM EDT",Searched for tequila,,
YouTube,https://www.youtube.com/watch?v=cEuyEICfrcg,"Dec 7, 2017, 5:08:29 AM EDT",Watched 【醬子廚房】大同電鍋煮人蔘雞湯~超簡單(快易廚清雞火鍋上湯)20161130憶霖憶霖Yilin調味的專門家,,
YouTube,https://www.youtube.com/watch?v=EXmOSmFIMRI,"Dec 7, 2017, 5:07:21 AM EDT",Watched 【1mintips】用電鍋做4大人氣雞湯 Using an Electric Cooking Pot to Make 4 Popular Chicken Soups楊桃美食網,,
YouTube,https://www.youtube.com/watch?v=tQUzuW-HVaE,"Dec 7, 2017, 5:06:43 AM EDT",Watched 冬季暖心 紅棗香菇雞湯 | 媽媽經媽媽經MamaClub,,
YouTube,https://www.youtube.com/watch?v=Z46I4ovEg7A,"Dec 7, 2017, 5:03:56 AM EDT",Watched 教你做香菇鸡汤贵州卫视官方频道 GuiZhouTV Official Channel,,
YouTube,https://www.youtube.com/results?search_query=%E9%A6%99%E8%8F%87%E7%82%96%E9%B8%A1%E6%B1%A4,"Dec 7, 2017, 5:03:52 AM EDT",Searched for 香菇炖鸡汤,,
YouTube,https://www.youtube.com/watch?v=QtfL3hrB-Bs,"Dec 7, 2017, 4:53:58 AM EDT",Watched 雞肉料理-白斬雞媽媽開心廚房,,
YouTube,https://www.youtube.com/results?search_query=%E7%99%BD%E5%88%87%E9%B8%A1,"Dec 7, 2017, 4:53:43 AM EDT",Searched for 白切鸡,,
YouTube,https://www.youtube.com/watch?v=MpRFEbEouF0,"Dec 7, 2017, 4:52:07 AM EDT",Watched How to Drink Tequila With Salt & Lemon : En La CocinaeHowEspanol,,
YouTube,https://www.youtube.com/watch?v=46OPTmYuOsc,"Dec 7, 2017, 4:51:52 AM EDT",Watched TEQUILA: Salt and Lemon!marsabater,,
YouTube,https://www.youtube.com/watch?v=khYWJrDwZpE,"Dec 7, 2017, 4:50:59 AM EDT",Watched 4 Tasty Tequila Drinks You Need to Try NowThe List Show TV,,
YouTube,https://www.youtube.com/watch?v=vSIe6vvtGdY,"Dec 7, 2017, 4:50:15 AM EDT",Watched How To Drink TequilaThanhNguyen,,
YouTube,https://www.youtube.com/watch?v=rABz5vlDpaI,"Dec 7, 2017, 4:48:49 AM EDT",Watched How to drink Tequila the right way?Conscious Mixology,,
YouTube,https://www.youtube.com/watch?v=ThdCeQSMNF8,"Dec 7, 2017, 4:47:42 AM EDT","Watched Tequila: Sip, Don't ShootWall Street Journal",,
YouTube,https://www.youtube.com/watch?v=UWxqL3FjPsg,"Dec 7, 2017, 4:45:19 AM EDT","Watched How To: Tequila Shots, Done RightZAG",,
YouTube,https://www.youtube.com/results?search_query=how+to+drink+tequila,"Dec 7, 2017, 4:45:15 AM EDT",Searched for how to drink tequila,,
YouTube,https://www.youtube.com/watch?v=u4Ya0ZcWhqE,"Dec 7, 2017, 4:43:36 AM EDT",Watched Irish People Taste Test Mexican TequilaFacts.,,
YouTube,https://www.youtube.com/watch?v=ZDWSO9upc-M,"Dec 7, 2017, 3:57:45 AM EDT",Watched The Amazing World of Gumball | Horror Movies | Cartoon NetworkCartoon Network UK,,
YouTube,https://www.youtube.com/watch?v=3EGYOmzpjB4,"Dec 7, 2017, 3:55:48 AM EDT",Watched The Amazing World of Gumball | Studying | Cartoon NetworkCartoon Network UK,,
YouTube,https://www.youtube.com/watch?v=68wL0e8JQhk,"Dec 7, 2017, 3:53:23 AM EDT",Watched 映画『ジョジョの奇妙な冒険 ダイヤモンドは砕けない 第一章』本編オープニング映像13分【HD】2017年8月4日(金)公開ワーナー ブラザース 公式チャンネル,,
YouTube,https://www.youtube.com/watch?v=FiVKSwB5svk,"Dec 7, 2017, 3:49:39 AM EDT",Watched Live Action Stands Revealed! JoJo's Bizarre Adventure Live ActionxForts,,
YouTube,https://www.youtube.com/watch?v=-mtEa8EKiYo,"Dec 7, 2017, 3:48:31 AM EDT",Watched Amazing world of gumball The Stories(FULL)RE VizioNN,,
YouTube,https://www.youtube.com/watch?v=oRzyceprYYQ,"Dec 7, 2017, 3:47:26 AM EDT",Watched SLAPPING the BASS for 5 HOURS STRAIGHTDavie5,,
YouTube,https://www.youtube.com/watch?v=ZVImfBMvXzE,"Dec 7, 2017, 3:46:57 AM EDT",Watched Jake's Perfect Sandwich [HD]Rayhato,,
YouTube,https://www.youtube.com/watch?v=zSy7JD3hGEM,"Dec 7, 2017, 3:46:27 AM EDT",Watched the best dad rock solos everJared Dines,,
YouTube,https://www.youtube.com/watch?v=09llpPP-7d0,"Dec 7, 2017, 3:43:20 AM EDT",Watched 15 SUPER COOL ROCK SONGS in fingerstyleEiro Nareth,,
YouTube,https://www.youtube.com/watch?v=itvKNFHtOZ8,"Dec 7, 2017, 3:42:58 AM EDT",Watched How To: Make a Final Boss Theme in 6 Min or Less (+ Full Song at the End) || Shady CicadaShady Cicada,,
YouTube,https://www.youtube.com/watch?v=7IPvdXjr-GM,"Dec 7, 2017, 3:42:36 AM EDT",Watched Lesson #1: Warm Up Session Lvl.1 (Bass Exercise) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=IxrXQPkuVog,"Dec 7, 2017, 3:41:06 AM EDT",Watched Careless Whisper Fingerstyle Guitar - AcousticSam with TabsAcousticSam,,
YouTube,https://www.youtube.com/watch?v=JMX3gH_HZQY,"Dec 7, 2017, 3:30:12 AM EDT",Watched 吉林日报刊登防核指南，金胖改写世界军事史？（20171206第265期）-Wen Zhao Official文昭談古論今,,
YouTube,https://www.youtube.com/watch?v=XpzCY_zUArY,"Dec 7, 2017, 3:22:50 AM EDT",Watched Street Food in Japan: Giant ClamAden Films,,
YouTube,https://www.youtube.com/watch?v=XawtpLYBqUs,"Dec 5, 2017, 4:42:48 AM EDT",Watched Japanese Street Food - GEODUCK SASHIMI Seafood JapanTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=Vh36NPTjudY,"Dec 5, 2017, 4:36:42 AM EDT",Watched Indian Street Food - The BIGGEST Scrambled Egg Ever!Travel Thirsty,,
YouTube,https://www.youtube.com/watch?v=4xD3wfp1LAA,"Dec 5, 2017, 4:34:57 AM EDT",Watched Japanese Street Food - LIVE FUGU PUFFERFISH Puffer Fish JapanTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=qOu8SEURbZ0,"Dec 5, 2017, 4:20:30 AM EDT",Watched ALIEN SEA SNAIL Japanese Street FoodTravel Thirsty,,
YouTube,https://www.youtube.com/watch?v=_1XQKK-eCLM,"Dec 5, 2017, 4:19:20 AM EDT",Watched Marcin Patrzalek - Master Of Puppets (Metallica) - Solo Acoustic GuitarMarcin Patrzalek,,
YouTube,https://www.youtube.com/watch?v=zXsULibI8D4,"Dec 5, 2017, 4:19:15 AM EDT","Watched Hypnotizing Optical Illusion Rings | 8 Ring, BuugengKuma Films",,
YouTube,https://www.youtube.com/watch?v=0rqeR-iLKYA,"Dec 5, 2017, 4:15:44 AM EDT",Watched Contact Juggling - His Skills are Totally HypnotizingKuma Films,,
YouTube,https://www.youtube.com/watch?v=fFFgxGf2W6w,"Dec 5, 2017, 4:15:18 AM EDT",Watched Scrambling The 6x6 Ghost Cube!CrazyBadCuber,,
YouTube,https://www.youtube.com/watch?v=hhx-1-1nAts,"Dec 5, 2017, 4:14:30 AM EDT",Watched 2x2 Ghost Cube Unboxing | Thecubicle.usJRCuber,,
YouTube,https://www.youtube.com/watch?v=HAqL-5k86OA,"Dec 5, 2017, 4:13:13 AM EDT",Watched Talkingbass Live Stream - Four Finger PickingTalkingBass - Online Bass Lessons,,
YouTube,https://www.youtube.com/watch?v=1eqRYus8q-M,"Dec 5, 2017, 4:12:12 AM EDT",Watched Portal Gun | Gumball | Cartoon NetworkCartoon Network,,
YouTube,https://www.youtube.com/watch?v=8v8Dgh1mNBA,"Dec 5, 2017, 4:10:19 AM EDT",Watched Gumball | Wasted Secret | Cartoon NetworkThe Amazing World of Gumball,,
YouTube,https://www.youtube.com/watch?v=9NHaa7IZQGo,"Dec 5, 2017, 4:07:52 AM EDT",Watched Gumball | Gumball's Secret Is Revealed! - The Secret (clip) | Cartoon NetworkThe Amazing World of Gumball,,
YouTube,https://www.youtube.com/watch?v=Vdm1FeC4GTw,"Dec 5, 2017, 4:07:27 AM EDT",Watched Gumball | Mr Robinson vs Richard! The Tag (clip) | Cartoon NetworkThe Amazing World of Gumball,,
YouTube,https://www.youtube.com/watch?v=KR1Bo6zlmB0,"Dec 5, 2017, 4:06:57 AM EDT",Watched The Amazing World of Gumball | Spot The Difference | Cartoon NetworkCartoon Network UK,,
YouTube,https://www.youtube.com/watch?v=oyvIeYLU1tE,"Dec 5, 2017, 4:06:54 AM EDT",Watched The Amazing World of Gumball-The Grades Episode (Clip) Gumball's New KinderGarten School [720pHD]uberdud,,
YouTube,https://www.youtube.com/watch?v=XU-8SXpbRF4,"Dec 5, 2017, 4:06:37 AM EDT",Watched Overwatch - Top 6 Love CombosGraenolf,,
YouTube,https://www.youtube.com/watch?v=U-VJNW01IW4,"Dec 5, 2017, 4:05:28 AM EDT","Watched MOIRA as a CAT? - Meowra - ""Katsuwatch"" Overwatch Catsdillongoo",,
YouTube,https://www.youtube.com/watch?v=QXjdGBZQvLc,"Dec 5, 2017, 4:04:52 AM EDT","Watched Music in slow motion - Guitar, Bass, Drum Kit, Piano and ViolinInterlinkKnight",,
YouTube,https://www.youtube.com/watch?v=3qh43LPIlsA,"Dec 5, 2017, 3:59:12 AM EDT",Watched GOLD STRINGS on BASSDavie504,,
YouTube,https://www.youtube.com/watch?v=syRFfK9cbWc,"Dec 5, 2017, 3:59:01 AM EDT",Watched How To Write A DEATH METAL Song!SteveTerreberry,,
YouTube,https://www.youtube.com/watch?v=E8-WHslFhbU,"Dec 5, 2017, 3:58:54 AM EDT",Watched compilation   the worst bands in the worldcompilationhero,,
YouTube,https://www.youtube.com/watch?v=gNzQgjgHn-0,"Dec 5, 2017, 3:58:27 AM EDT",Watched Another One Bites the BASSDavie504,,
YouTube,https://www.youtube.com/watch?v=gyqUdm2-OrY,"Dec 5, 2017, 3:58:12 AM EDT",Watched 【俺妹】ラブリーマイエンジェル降臨・・・♡【あやせAI】A.I.Channel,,
YouTube,https://www.youtube.com/watch?v=PCExp2kp6Zk,"Dec 5, 2017, 3:58:00 AM EDT",Watched Tuning a 24 STRINGS BASS... How long does it take?Davie504,,
YouTube,https://www.youtube.com/watch?v=BL-hzjv1BC4,"Dec 5, 2017, 3:55:52 AM EDT",Watched Black Sabbath - Voodoo (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=ZBvfBlZ_MlQ,"Dec 5, 2017, 12:50:39 AM EDT",Watched Best Spot-On Cartoon Cosplays EVER ✔Marko Andruss,,
YouTube,,"Dec 5, 2017, 12:50:22 AM EDT",Watched a video that has been removed,,
YouTube,https://www.youtube.com/watch?v=uWKDE1_uNTw,"Dec 5, 2017, 12:47:50 AM EDT",Watched The Amazing World of Gumball | The List | Cartoon NetworkCartoon Network,,
YouTube,https://www.youtube.com/watch?v=TSfpAgBLE1M,"Dec 5, 2017, 12:47:36 AM EDT",Watched The Amazing World of Gumball - But I'm SingingGumball Watterson,,
YouTube,https://www.youtube.com/watch?v=_9YMpuLDnwo,"Dec 5, 2017, 12:46:25 AM EDT",Watched 42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE5-Minute Crafts,,
YouTube,https://www.youtube.com/watch?v=gu4X-AeUYl4,"Dec 5, 2017, 12:45:01 AM EDT",Watched Red Fanta w/ Green Fanta! Strawberry Blueberry Ice cream VS vanilla Oreo ice cream rollsRED FOO,,
YouTube,https://www.youtube.com/watch?v=cnz80qpHVbc,"Dec 5, 2017, 12:43:07 AM EDT",Watched Nutello Oreo Ice Cream RollsTaste Motto,,
YouTube,https://www.youtube.com/watch?v=2m04HCQY7tk,"Dec 5, 2017, 12:38:53 AM EDT",Watched Gumball Interviews | Imagination Studios | Cartoon NetworkCartoon Network UK,,
YouTube,https://www.youtube.com/watch?v=QXF2kD1gv5g,"Dec 5, 2017, 12:37:29 AM EDT",Watched The Amazing World of Gumball Gumball Watterson Voice Actor Jacob Hopkinsfanlalatv,,
YouTube,https://www.youtube.com/watch?v=NS0_iQfWfyg,"Dec 5, 2017, 12:37:11 AM EDT",Watched The Amazing World Of Gumball | Ocho’s Uncle Mario | Cartoon Network AfricaCartoon Network Africa,,
YouTube,https://www.youtube.com/watch?v=i5CX3C8R92A,"Dec 5, 2017, 12:37:01 AM EDT","Watched THE AMAZING WORLD OF GUMBALL - ""The Re Run"" (New Episode)E. Sanoy",,
YouTube,https://www.youtube.com/watch?v=CxG1Mn6E1nA,"Dec 5, 2017, 12:36:48 AM EDT",Watched The amazing world of gumball  the downerJustin Bieber,,
YouTube,https://www.youtube.com/watch?v=8B2sC1tJohI,"Dec 5, 2017, 12:33:54 AM EDT",Watched The Amazing World Of Gumball - The Coach (FULL EPISODE) (Original)Lawin,,
YouTube,https://www.youtube.com/watch?v=75dC_qYRPIs,"Dec 5, 2017, 12:33:06 AM EDT",Watched Gumball | The Amazing Butterfly Effect | Cartoon NetworkThe Amazing World of Gumball,,
YouTube,https://www.youtube.com/watch?v=JYGF0KsVw5k,"Dec 5, 2017, 12:31:21 AM EDT",Watched 10 awesome FINGERSTYLE songs! (pt. 2)Paul Davids,,
YouTube,https://www.youtube.com/watch?v=o0NJiasWrLc,"Dec 5, 2017, 12:27:02 AM EDT",Watched (Stevie Wonder) Isn't She Lovely - Sungha JungSungha Jung,,
YouTube,https://www.youtube.com/watch?v=QRcEbrrg43Y,"Dec 5, 2017, 12:24:59 AM EDT",Watched Isn't She Lovely (Solo Jazz Guitar)Walter Rodrigues Jr,,
YouTube,https://www.youtube.com/watch?v=xjleBGuRnAk,"Dec 5, 2017, 12:21:00 AM EDT",Watched https://www.youtube.com/watch?v=xjleBGuRnAk,,
YouTube,https://www.youtube.com/watch?v=oAjnbL-v_bo,"Dec 5, 2017, 12:20:39 AM EDT",Watched Gas Mask Catalogue (9 string metal) - Rob ScallonRob Scallon,,
YouTube,https://www.youtube.com/watch?v=ImuYcy3aPQg,"Dec 5, 2017, 12:20:23 AM EDT",Watched Every Rage Against the Machine song in 3 minutesRob Scallon,,
YouTube,https://www.youtube.com/watch?v=elmet3x4AeI,"Dec 5, 2017, 12:18:46 AM EDT",Watched $1 GuitarRob Scallon,,
YouTube,https://www.youtube.com/watch?v=LOZnFmo5fqM,"Dec 4, 2017, 10:41:29 PM EDT",Watched https://www.youtube.com/watch?v=LOZnFmo5fq,,
YouTube,https://www.youtube.com/watch?v=Tfysc7UuZoI,"Dec 4, 2017, 10:41:02 PM EDT",Watched Naruto’s New Jutsu IS BROKEN...UNKNOWN TV,,
YouTube,https://www.youtube.com/watch?v=_7_sA3WAP4k,"Dec 4, 2017, 10:39:05 PM EDT","Watched Naruto Meets Impersonator ""NARUTO UZUMAKI!""UNKNOWN TV",,
YouTube,https://www.youtube.com/watch?v=kPiJMrlEXUA,"Dec 4, 2017, 10:37:43 PM EDT","Watched Prog-Gnosis with Tosin Abasi: How to Play the Thumb-Slapped Intro to ""An Infinite Regression""Guitar World",,
YouTube,https://www.youtube.com/watch?v=eDVboqW9VQA,"Dec 4, 2017, 8:52:48 PM EDT",Watched Eminem played with M&M'sDavi,,
YouTube,https://www.youtube.com/watch?v=XYp1rDkXKbc,"Dec 4, 2017, 8:52:35 PM EDT",Watched Tool played with toolsDavi,,
